Company_ID,Industry_Type,Date,Energy_Demand_MWh,Fuel_Type,Emission_Produced_tCO2,Emission_Allowance_tCO2,Carbon_Price_USD_per_t,Credits_Traded_tCO2,Verification_Status,Compliance_Cost_USD,Optimization_Scenario,Carbon_Cost_Savings_USD,Transaction_Type
C039,MANUFACTURING,16-04-2024,1782.96, Mixed Fuel ,1212.5,1350.5,23.55,109,nan,12192.05,Price_Surge,790.15,Sell
C081,ENERGY,13-07-2025,2006.49,COAL,1075.52,1253.52,23.55,84,Disputed,14310.04,Price_Surge,2502.06,Sell
C005,STEEL,21-02-2025,1183.69, Coal ,423.21,396.21,33.25,198, Verified ,17158.06,Low_Demand,2614.46, Buy 
C086, Energy ,20-12-2024,833.98,Mixed Fuel,314.16,328.16,23.53,52,Verified,7055.56,Low_Demand,1918.49,Hold
C060,Energy,30-10-2025,1183.23,Renewable,870.56,892.56,20.43,75,Verified,14787.38,Low_Demand,1404.65,Buy
C035,Manufacturing,07-12-2024,579.35, Natural Gas ,442.67,404.67,23.52,105,Verified,18067.45,High_Demand,2539.36,Sell
C021,ENERGY,16-08-2025,1532.28,Coal,920.24,983.24,23.52,138,Verified,10242.86,High_Demand,2580.15,Sell
C039,Steel,01-06-2024,2400.79,Natural Gas,1224.01,1176.01,23.51,128,Verified,11800.48,High_Demand,2985.29,Sell
C058,Energy,28-01-2025,unknown,Natural Gas,491.68,466.68,23.51,47,Disputed,7837.21,Price_Surge,1837.8,Hold
C082,Steel,13-09-2024,1180.33,NAN,409.48,504.48,21.04,184,Verified,7818.4,High_Demand,2617.86,Buy
C087, nan ,30-11-2025,1180.3,Renewable,368.33,212.33,21.29,182,Disputed,7721.59,Low_Demand,559.59, Buy 
C046,Cement,18-04-2024,1178.21,Natural Gas,723.08,805.08,32.18,132,Verified,6501.44,Price_Surge,1962.24,Buy
C087, Cement ,17-05-2025,1177.56,MIXED FUEL,871.87,817.87,32.17,63,Verified,8998.77,Low_Demand,666.02,Buy
C014,Cement,24-12-2024,2206.99,Coal,1055.44,1109.44,23.5,190,Disputed,19703.35,Price_Surge,1555.3,Hold
C062,Steel,24-06-2025,2580.1,Natural Gas,1461.88,1633.88,23.5,187,Verified,16525.05,Low_Demand,2760.83,Hold
C085,Steel,09-07-2024,1175.96,Coal,429.93,326.93,24.35,101, Verified ,13498.18,High_Demand,741.69,Buy
C009,Manufacturing,26-04-2025,1175.66,RENEWABLE,600.78,517.78,30.87,33,Verified,12747.78,High_Demand,1605.81,Buy
C035,Cement,06-08-2024,1175.54, MIXED FUEL ,892.43,1018.43,29.28,62,Disputed,13592.25,Price_Surge,2764.45,hold
C006,Steel,16-10-2024,1173.48, MIXED FUEL ,493.39,687.39,26.99,154,Disputed,8279.78,High_Demand,2713,Sell
C006,Cement,29-11-2025,2490.96,Renewable,1043.13,970.13,23.47,147,Disputed,19749.19,High_Demand,2619.63,hold
C073,Steel,26-02-2025,2054.07,Coal,846.58,977.58,23.47,183,Verified,18937.48,High_Demand,2312.34, Sell 
C093, Manufacturing ,02-01-2024,1173.46,Natural Gas,879.3,978.3,20.44,82,Disputed,14860.33,Price_Surge,1243.72,Buy
C054,Energy,06-11-2024,1142.28,Coal,544.09,419.09,23.45,136,Disputed,9404.82,Price_Surge,1310.49,hold
C001,Steel,12-06-2024,1172.7, NATURAL GAS ,675.35,732.35,25.59,123,Verified,15707.21,High_Demand,1586.81,hold
C023,Energy,14-03-2025,1007.98,NATURAL GAS,745.18,716.18,23.45,125,DISPUTED,8011.58,Price_Surge,1081.12,Hold
C070,Cement,03-04-2025,1802.09,Mixed Fuel,567.09,634.09,23.45,78,Disputed,18391.88,Price_Surge,1356.32,Hold
C030,Manufacturing,01-11-2024,1172.34,Coal,371.28,443.28,29.31,172,Disputed,8916.63,Low_Demand,1594.28,hold
C005,Steel,02-01-2025,1171.6,Mixed Fuel,483.72,411.72,28.5,81,Disputed,19020.91,Price_Surge,2594.63,hold
C024,Energy,20-08-2024,1170.57,Mixed Fuel,524.13,339.13,26.01,39,Verified,12218.35,Low_Demand,2418.54,buy
C093,Steel,18-09-2024,2705.9,Renewable,882.92,1009.92,23.44,64,Verified,9732.93,High_Demand,2597.86,Sell
C029,Energy,09-05-2024,1169.96, Mixed Fuel ,634.35,604.35,23.48,141,VERIFIED,6389.69,Low_Demand,1028.35,buy
C088,STEEL,13-08-2025,1169.4,Mixed Fuel,465.85,369.85,N/A,51,Verified,9434.78,High_Demand,2659.13,Buy
C067,Steel,10-03-2024,1168.78,Coal,486.53,451.53,21.34,96,Verified,17118.3,Price_Surge,2239.02,BUY
C060,Steel,25-11-2025,1165.11,Mixed Fuel,479.1,366.1,30.32,78,Verified,6613.4,Low_Demand,756.17,Buy
C080,Manufacturing,15-07-2024,1872.81,Natural Gas,845.11,649.11,23.42,177,Disputed,9561.7,Price_Surge,1846.54,hold
C059,Manufacturing,03-01-2024,1164.91,Coal,747.03,732.03,29.71,32,Verified,6967.7,Low_Demand,2431.88,hold
C018, Steel ,17-03-2025,2249.79,Coal,902.83,1092.83,23.42,197, Verified ,14157.75,Price_Surge,1721.09,Sell
C024,Manufacturing,04-03-2024,2526.23,Natural Gas,1627.77,1616.77,23.41,186,Verified,5909.07,Price_Surge,1405.59,Hold
C044,MANUFACTURING,31-03-2025,1418.04,Natural Gas,903.78,804.78,23.4,127,Disputed,18329.39,Price_Surge,2190.08,hold
C059,Manufacturing,19-10-2025,1164.38,Natural Gas,410.6,322.6,30.3,22,Verified,5968.33,Low_Demand,696.55,buy
C053,Energy,04-02-2025,1163.19,NATURAL GAS,651.05,609.05,29.46,135,Verified,18959.62,Low_Demand,1597.16,hold
C021,Manufacturing,22-05-2025,2490.91,Natural Gas,755.75,837.75,23.39,179,Verified,11348.56,High_Demand,670.44,Sell
C087,Steel,28-11-2024,1162.81,Renewable,607.12,724.12,27.97,173, Disputed ,5394.79,High_Demand,2353.34,hold
C022,Energy,09-08-2024,1162.79,Coal,757.87,579.87,20.63,83,Disputed,16188.47,High_Demand,1322.71,Buy
C093, Cement ,04-12-2025,1161.45,Natural Gas,381.14,280.14,32.39,95,Verified,9032.52,Low_Demand,1435.25,Buy
C003,Energy,04-04-2025,2386.61,Natural Gas,1565.07,1537.07,23.36,73,Verified,9725.47,Price_Surge,661.05,Hold
C077,Manufacturing,01-11-2025,1145.79,Mixed Fuel,561.51,573.51,23.36,75,Disputed,8417.91,Price_Surge,612.69,Hold
C068,Steel,09-01-2024,1155.78,COAL,546.87,457.87,21.44,192,VERIFIED,15106.07,Low_Demand,2701.04,Buy
C006,Manufacturing,22-04-2024,2728.31,Renewable,910.68,912.68,23.35,30,Disputed,16212.87,Price_Surge,1632.4,Hold
C093,Manufacturing,21-02-2025,1152.27, Mixed Fuel ,485.86,597.86,30.52,118,Verified,16933.3,High_Demand,2624.47,Buy
C063,Cement,23-12-2025,1151.86,Natural Gas,772.28,700.28,27.28,85,Disputed,8393.56,Price_Surge,1427.95,hold
C089,Cement,16-07-2024,1450.07,Coal,820.27,725.27,23.34,23, Disputed ,9420.08,Price_Surge,2140.52,hold
C036,Steel,25-06-2024,1149.61,Coal,623.75,491.75,27.01,176, Verified ,12946.6,High_Demand,720.52,buy
C044, Manufacturing ,24-07-2025,2021.92,Coal,1614.62,1651.62,23.34,111,Verified,9606.98,Price_Surge,642.22,Hold
C030,Manufacturing,17-10-2025,1433.55,nan,819.69,810.69,23.33,34,Verified,9586.12,High_Demand,514.28,Hold
C088,Cement,23-09-2025,1148.82,NATURAL GAS,890.22,716.22,21.09,156,Disputed,10301.22,Low_Demand,1797.75,buy
C091,Cement,04-02-2025,1148.4,Renewable,422.77,466.77,31.84,163,Verified,19056.45,High_Demand,2972.59,Buy
C085,Manufacturing,29-06-2025,1996.1, Natural Gas ,1222.73,1257.73,23.32,70,Disputed,7175.5,Price_Surge,1810.89,Sell
C005,Steel,28-07-2024,2039.09,COAL,1213.95,1399.95,23.32,197,Disputed,13156.18,Low_Demand,2708.46,Hold
C073,Energy,27-10-2024,1145.97,Natural Gas,471.74,426.74,23.13,150,Disputed,14189.97,Low_Demand,1481.08,Buy
C035,Cement,16-08-2024,1142.62,Natural Gas,698.18,551.18,28.07,107,nan,11173.42,High_Demand,1811.41,hold
C008,Energy,23-11-2024,2744.15,COAL,843.87,844.87,23.31,119,Disputed,11554,High_Demand,2907.97,Hold
C096,Energy,04-12-2025,1260.38,Natural Gas,641.31,665.31,23.31,26,Disputed,15023.34,Price_Surge,1770.18,Sell
C082,Manufacturing,16-10-2024,1027.37,Natural Gas,543.98,679.98,23.31,160,Disputed,6296.6,Price_Surge,2764.65,Sell
C085,Cement,08-06-2024,2455.97,Natural Gas,1475.38,1648.38,23.31,170,Verified,17505.32,Price_Surge,1672.43,Sell
C067,Cement,17-11-2025,1096.9,Natural Gas,782.53,671.53,23.3,161,Disputed,7145.71,High_Demand,1527.34,Sell
C016,Cement,16-11-2024,1141.99, Coal ,380.15,292.15,27.62,150,Disputed,16829.36,Low_Demand,959.11,hold
C050,Steel,18-06-2025,1692.88,Natural Gas,591.13,702.13,23.29,189,Verified,5758.59,Low_Demand,1731.27,Hold
C056,Steel,07-08-2024,2890.14,Mixed Fuel,1379.27,1330.27,23.27,177,Verified,19665.75,High_Demand,2239.33,Sell
C011,Manufacturing,07-11-2024,698.06,Natural Gas,271.16,234.16,23.27,27, Verified ,9207.52,High_Demand,2902.39,Sell
C011,Cement,22-09-2024,1140.89,Mixed Fuel,383.4,216.4,22.92,172,Disputed,16613.05,Low_Demand,2626.84,buy
C095,Manufacturing,06-09-2024,1140.79,COAL,773.36,810.36,25.69,90,Verified,17095.34,Low_Demand,619.46,hold
C092,Cement,"Jan 29, 2024",1139.57,Renewable,577.23,685.23,27.55,63,Verified,17077.44,High_Demand,2031.16,hold
C086,Manufacturing,21-07-2025,780.51,NAN,585.25,587.25,23.26,152,Disputed,14834.01,Price_Surge,1689.49,Hold
C086,Manufacturing,21-07-2025,780.51,nan,585.25,587.25,23.26,152,Disputed,14834.01,Price_Surge,1689.49,Hold
C012,Steel,15-04-2025,1216.28,Mixed Fuel,443.19,485.19,23.26,156,Disputed,12512.69,Price_Surge,1471.39,Hold
C012,STEEL,15-04-2025,1216.28,Mixed Fuel,443.19,485.19,23.26,156,Disputed,12512.69,Price_Surge,1471.39,Hold
C042,Cement,13-09-2024,1138.76,Mixed Fuel,670.99,527.99,24.1,150,DISPUTED,18118.69,Low_Demand,1340.47,buy
C003,nan,15-03-2024,1137.53,nan,594.34,731.34,33.55,51, Verified ,11358.36,Low_Demand,937.66,Buy
C004,Energy,12-02-2024,1715.97,Mixed Fuel,669.73,561.73,23.25,86,VERIFIED,11924.29,Price_Surge,1397.59,hold
C048, Energy ,17-10-2025,1137.28,Mixed Fuel,584.5,421.5,28.5,153,Verified,6910.48,Low_Demand,2541.32,hold
C047,NAN,25-05-2025,2034.67,Renewable,936.17,950.17,23.24,62,Verified,9205.47,High_Demand,2064.9,Hold
C046, Manufacturing ,05-06-2024,1137.19,Natural Gas,802.73,713.73,N/A,169,Disputed,6894.82,High_Demand,648.26,Buy
C026,Energy,08-07-2024,2359.52,Mixed Fuel,1858.13,1759.13,23.23,133,Verified,7433.71,Price_Surge,1638.08,hold
C004,Cement,01-06-2024,1135.48,Coal,868.17,796.17,22.17,150,Verified,18307.76,Price_Surge,2899.7,BUY
C023,Steel,15-05-2025,2893.16,Renewable,2199.17,2334.17,23.23,64,VERIFIED,14271.78,High_Demand,2049.33, Sell 
C026,Manufacturing,05-09-2025,1135.39,Coal,492.75,541.75,30.51,97,Verified,17351.23,High_Demand,2482.08,Buy
C060,Cement,18-11-2024,1135.15,Mixed Fuel,878.42,800.42,29.82,128,Disputed,15389.13,High_Demand,2786.68,hold
C064,Energy,"Jan 27, 2024",1134.9,Natural Gas,844.87,762.87,28.52,163,Verified,18752.64,Low_Demand,1589.37,hold
C035,Manufacturing,08-11-2024,1133.95,Natural Gas,414.91,258.91,N/A,166,Disputed,9876.35,Low_Demand,1648.95,BUY
C035,Energy,12-08-2025,1133.75,Renewable,843.37,700.37,22.58,113,Verified,6651.4,Low_Demand,2019.06,BUY
C019,Cement,28-04-2024,1132.92,Coal,682.2,760.2,21.77,136,Disputed,14942.07,Low_Demand,2279.47,Buy
C057,Energy,13-09-2024,1132.13,Natural Gas,607.72,557.72,31.22,137,Verified,10164.77,Price_Surge,1867.26,BUY
C083,Steel,11-03-2024,1131.84,Natural Gas,543.58,629.58,23.83,172,Verified,7926.86,High_Demand,1846.07,Buy
C095,Steel,18-07-2025,1129.93,Mixed Fuel,585.76,628.76,27.27,36,Disputed,17682.49,High_Demand,1260.12,hold
C096,Cement,20-04-2024,1696.58,nan,843.89,887.89,23.2,111,Verified,8877.22,High_Demand,870.03,Sell
C039,Steel,23-05-2025,896.46,Coal,517.94,566.94,23.2,162,Verified,17761.62,High_Demand,1241.1, SELL 
C044,Cement,22-04-2024,2710.31,Coal,1480.34,1598.34,23.2,106,Verified,16514.04,High_Demand,2573.7,Sell
C075,Energy,29-01-2024,1127.3,Renewable,542.76,645.76,N/A,150,Disputed,10323.55,Price_Surge,1124.47,Buy
C020, Manufacturing ,31-12-2024,1126.18,Renewable,797.33,866.33,24.34,97,Disputed,14465.17,High_Demand,1034.25,Buy
C070,Manufacturing,31-03-2025,582.16,Mixed Fuel,358.67,391.67,23.18,38,DISPUTED,15362.96,High_Demand,2681.46,Sell
C002,Steel,24-04-2025,1689.55, Natural Gas ,514,360,23.17,62,Disputed,17448.07,High_Demand,1881.09, Sell 
C088,Manufacturing,02-04-2025,2236.61,Coal,1682.23,1566.23,23.17,197,Verified,11656.3,Price_Surge,2920.99,hold
C057,Energy,04-02-2025,1125.4,Renewable,602.6,523.6,30.03,49,Disputed,14474.05,Low_Demand,1308.77,hold
C030,nan,05-12-2025,1124.55,Natural Gas,489.43,539.43,24.28,128,Verified,5502.71,Low_Demand,1571.46,Buy
C090,Manufacturing,02-06-2025,1123.47,Natural Gas,717.16,734.16,26.93,89,Verified,15170.65,Low_Demand,2128.64,buy
C006,Manufacturing,27-12-2025,2368.17,Natural Gas,1035.43,1132.43,23.15,103,Verified,8722.47,High_Demand,2710.15,Sell
C068,Manufacturing,19-04-2024,1439.87,Natural Gas,633.84,539.84,23.14,119,Disputed,14278.28,High_Demand,2709.32,SELL
C029,Cement,30-05-2024,1120.57,Natural Gas,460.88,387.88,29.76,90,Verified,7757.99,Low_Demand,2836.15,hold
C086,STEEL,16-03-2025,1115.43,Renewable,390.94,464.94,33.18,36,Disputed,5500.31,Low_Demand,2018.01,Buy
C016,Cement,22-11-2024,1114.89,Renewable,520.98,321.98,31.3,106,Verified,11037.9,Price_Surge,2997.47, Buy 
C017,Manufacturing,30-08-2024,670.48,Coal,444.81,411.81,23.12,199, Disputed ,13910.63,High_Demand,2391.65,Sell
C084,Cement,24-06-2025,1293.25,Coal,726.45,696.45,23.12,45,Disputed,6369.19,Price_Surge,1066.17,Hold
C097,Steel,16-06-2025,505.26,Natural Gas,295.59,295.59,23.12,137,nan,15591.25,Low_Demand,965.72,Hold
C011,Manufacturing,16-06-2025,1114.43,Mixed Fuel,434.79,350.79,30.27,45,Disputed,13477.95,Low_Demand,2682.6,buy
C032,Energy,07-06-2024,1386.83,Mixed Fuel,849.34,1017.34,23.12,83,Disputed,11080.58,Price_Surge,882.71,Sell
C068,Manufacturing,21-03-2025,1114.28,Renewable,374.49,425.49,29.59,98,Disputed,11430.84,High_Demand,914.79,hold
C026,Energy,25-03-2024,1881.54,nan,1396.3,1528.3,23.11,186,Disputed,5869.25,High_Demand,773.99, Sell 
C075,Steel,30-11-2025,915.2,Mixed Fuel,605.81,770.81,23.11,125,Disputed,7712.81,Low_Demand,2486.3,Hold
C096, Manufacturing ,14-02-2025,1109.34,Mixed Fuel,699.84,616.84,23.1,35,Verified,18172.17,High_Demand,1614.32,Sell
C094,Energy,03-08-2025,1111.98,Natural Gas,527.21,632.21,28.57,144,Disputed,19953.98,Low_Demand,2497.65,hold
C059,Cement,23-02-2025,1109.73,Mixed Fuel,572.39,525.39,20.98,138,Verified,12055.86,Price_Surge,1844.23,BUY
C001,Cement,17-02-2024,1134.4,Mixed Fuel,836.21,1009.21,23.1,193,Verified,16821.03,High_Demand,2283,Sell
C058,Manufacturing,02-05-2024,1018.49,Renewable,367.74,209.74,23.09,118,Disputed,9635.79,Price_Surge,1179.21,hold
C092,Manufacturing,21-06-2024,1109.57,Coal,475.1,353.1,20.15,45,Verified,9327.61,Low_Demand,1300.63,Buy
C035,Steel,21-08-2024,1109.07,Coal,461.27,435.27,29.88,114,VERIFIED,15545.46,Low_Demand,2851.95,buy
C100,Energy,28-04-2024,1286.17,Mixed Fuel,608.15,619.15,23.08,33,Verified,16255.95,Low_Demand,2549.51,Hold
C040,Energy,15-05-2025,2473.11, Coal ,1037.68,1052.68,23.08,154, Verified ,16931.32,Price_Surge,1220.28,Hold
C061,Energy,30-08-2025,1927.14,Mixed Fuel,1414.45,1501.45,23.07,199,Verified,9909.01,Low_Demand,925.31,Hold
C073,Cement,11-04-2024,1440.1,nan,918.62,1053.62,23.07,80,Disputed,6361.3,Price_Surge,1921.76,SELL
C046,Cement,27-02-2024,1108.28,Coal,671.87,569.87,25.69,157, Disputed ,17176.64,Low_Demand,2097.29,hold
C051,Energy,10-05-2024,1107.82, Natural Gas ,643.64,740.64,25.36,172,Verified,13508.07,Low_Demand,676.52,hold
C074,Cement,27-03-2025,680.08,nan,341.12,337.12,23.06,139,Verified,6407.38,High_Demand,2770.33,Hold
C045,ENERGY,06-01-2025,1105.06,Coal,422.98,447.98,24.12,165,Verified,7118.75,Low_Demand,607.64,BUY
C068,Energy,15-12-2025,1104.1,Coal,498.33,308.33,23.7,33,Verified,17811.58,Price_Surge,2153.21,Buy
C001,Energy,"May 07, 2024",1103.99,Coal,432.4,587.4,29.99,25,Verified,7358.82,High_Demand,1819.94,hold
C021,Steel,20-05-2024,1079.57,COAL,457.51,488.51,23.04,32,Verified,12994.09,Price_Surge,960.9,Hold
C043,Energy,05-02-2025,989.54,Mixed Fuel,663.49,712.49,23.04,33,Verified,9677.37,Price_Surge,1643.25,Hold
C043,Energy,05-02-2025,989.54,Mixed Fuel,663.49,712.49,23.04,33, Verified ,9677.37,Price_Surge,1643.25,Hold
C086,Steel,11-10-2024,1103.52,Mixed Fuel,588.95,400.95,26.96,110,Disputed,11155.7,Low_Demand,912.64,Sell
C013,Steel,01-06-2025,1102.6,Coal,593.36,577.36,23.5,143, Disputed ,17155.78,High_Demand,2581.63,Buy
C030,Manufacturing,02-03-2025,1102.52,Mixed Fuel,647.67,449.67,29.76,126,Disputed,15572.78,High_Demand,1816.34,hold
C015,Steel,16-07-2024,1097.63,Coal,731.14,867.14,27.82,28,Verified,19739.2,Low_Demand,2201.81,hold
C047,Manufacturing,23-10-2025,1096.63, Renewable ,385.26,551.26,32.21,127,Disputed,5574.94,High_Demand,1878.36,Buy
C090,Cement,20-01-2024,1096.53,Renewable,736.87,700.87,33.82,32,Verified,13364.85,Low_Demand,936.5,Buy
C036,Energy,31-03-2024,1096.37,Mixed Fuel,698.27,622.27,21.76,87,Verified,5751.15,Price_Surge,2170.37,BUY
C029,Steel,05-04-2024,2146.65,Natural Gas,1083.03,1127.03,23,77,Verified,13221.34,High_Demand,1427.39,Sell
C029,Steel,05-04-2024,2146.65,Natural Gas,1083.03,1127.03,23,77,Verified,13221.34,High_Demand,1427.39,Sell
C077,Manufacturing,21-09-2024,1740.25,NAN,634.09,758.09,23,95,Disputed,11878.02,High_Demand,1848.53,Sell
C005,Manufacturing,01-06-2025,1094.94,Natural Gas,519.14,489.14,28.13,143,Disputed,16643.67,Low_Demand,2757.71,hold
C004, Energy ,07-01-2024,801.22,COAL,571.3,761.3,23,23,Disputed,17889.7,High_Demand,2008.49,Sell
C051,Manufacturing,03-11-2025,1091.93,Renewable,524.95,345.95,24.19,99,nan,6079.25,High_Demand,2223.6,Buy
C096,Steel,14-11-2024,1091.62,Coal,375.57,425.57,20.92,72, Disputed ,16509.66,High_Demand,1767.79,Buy
C017,Energy,21-09-2025,1165.71,Natural Gas,503.34,397.34,22.98,185,DISPUTED,14661.95,High_Demand,610.2,Sell
C011,Steel,28-08-2025,1090.64,Renewable,333.65,213.65,31.33,72,Disputed,8373.15,High_Demand,1975.59,BUY
C031,Steel,16-08-2025,1086.49,nan,635.12,574.12,22.62,120,Verified,10884.45,Low_Demand,1778.76,Buy
C004,Manufacturing,02-11-2024,1084.8, Natural Gas ,469.99,512.99,29.13,171,Disputed,12191.85,High_Demand,2963.11,hold
C093,Steel,10-09-2025,591.26,Natural Gas,240.25,87.25,22.96,107,Verified,10502.77,Price_Surge,2505.69,hold
C054,Energy,17-06-2024,1084.52,Renewable,814.47,727.47,33.96,82,Verified,11477.87,Low_Demand,1562.9, BUY 
C027, Steel ,24-05-2025,1805.35,MIXED FUEL,1301.29,1226.29,22.95,141,Verified,12366.54,High_Demand,2143.33,hold
C029,Cement,28-04-2024,1083.46,Coal,832.61,925.61,27.37,70,Disputed,10176.69,Price_Surge,2495.13,hold
C059,Manufacturing,28-02-2024,1083.33,Natural Gas,457.85,596.85,22.83,112,Disputed,12825.03,Low_Demand,616.88,Buy
C059,Manufacturing,28-02-2024,1083.33,Natural Gas,457.85,596.85,22.83,112, Disputed ,12825.03,Low_Demand,616.88,Buy
C052,Cement,21-01-2025,2660.36,Natural Gas,1148.56,985.56,22.94,89,nan,7687.68,High_Demand,1286.43,Sell
C052,Manufacturing,20-07-2024,2222.78,Natural Gas,1336.43,1414.43,22.94,131,Disputed,15989.36,Low_Demand,2315.46,Hold
C034,Steel,22-03-2025,1985.76,Natural Gas,1476.01,1347.01,22.93,156,Disputed,17253.6,Price_Surge,954.51,hold
C050,Manufacturing,09-06-2025,1081.92,Natural Gas,821.33,998.33,30.26,169,Disputed,6907.3,Low_Demand,2946.6,Buy
C042,Energy,15-01-2025,1197.75,Mixed Fuel,801.79,937.79,22.92,193,Disputed,6652.89,Price_Surge,2339.57, Sell 
C068,Steel,06-11-2025,577.06,Natural Gas,401.15,301.15,22.91,37,Disputed,15322.8,Price_Surge,2059.09,hold
C090,Energy,31-10-2025,1081.86,Natural Gas,748.3,678.3,30.42,133,Verified,15668.72,Price_Surge,1464.74,BUY
C090,Energy,31-10-2025,1081.86,Natural Gas,748.3,678.3,30.42,133,Verified,15668.72,Price_Surge,1464.74,BUY
C099, Energy ,06-08-2025,1081.59,Mixed Fuel,710.64,835.64,23.05,109,Verified,19213.02,Low_Demand,1289.9,Buy
C075,Steel,27-04-2024,605.43,Mixed Fuel,255.79,291.79,22.9,90,Disputed,11735.99,Price_Surge,1970.4,Hold
C009,Energy,08-02-2025,1081.25,Coal,853.24,927.24,23.74,178,Disputed,6641.61,Low_Demand,2454.82,Buy
C029,Manufacturing,12-07-2025,1080.05,nan,829.31,934.31,22.59,43,Disputed,11382.05,High_Demand,1346.61,Buy
C029, nan ,30-01-2025,1079.35, Natural Gas ,341.58,438.58,28.03,78,Verified,7139.32,High_Demand,2265.9,hold
C100,Steel,19-07-2024,1078.64, Natural Gas ,574.05,464.05,22.09,192,nan,18877.42,Low_Demand,1452.66,BUY
C079,Steel,02-06-2024,2690.45,Coal,1695.58,1849.58,22.89,44,Verified,12329.98,Price_Surge,2032.99,Sell
C078, Steel ,22-02-2024,1617.97,Natural Gas,901.73,1007.73,22.88,76,Disputed,14353.54,High_Demand,2395.56,Sell
C041,NAN,11-07-2024,2770.55,Natural Gas,1301.25,1170.25,22.87,71, VERIFIED ,6629.68,High_Demand,1070.67,Sell
C062,Cement,18-04-2025,1078.57,Natural Gas,430.35,248.35,31.78,125,nan,5441.18,High_Demand,1500.61,Buy
C028,Cement,14-06-2025,580.79, Coal ,179.76,205.76,22.86,56,Disputed,6028.92,Price_Surge,2367.18,Hold
C098,Cement,19-08-2024,1076.65,Renewable,835.78,968.78,20.41,145,Disputed,15952.15,Low_Demand,2674.26,Buy
C022,Steel,27-05-2025,1075.97, Mixed Fuel ,371.09,433.09,33.3,169,Verified,15896.08,Low_Demand,667.45,Buy
C006, Energy ,24-07-2024,1556.44,Renewable,711.13,566.13,22.83,77,Verified,13534.64,High_Demand,2493.77, Sell 
C012,MANUFACTURING,23-11-2025,2863.44,Renewable,1315.64,1203.64,22.83,121,Verified,8075.98,Price_Surge,2813.76,hold
C053,Manufacturing,01-03-2025,1781.14,Mixed Fuel,1192.95,1119.95,22.83,133, Disputed ,5754.38,High_Demand,1818.9,hold
C078,Manufacturing,07-10-2024,2899.8,Coal,2263.23,2352.23,22.83,162,Verified,11011.26,Price_Surge,2040.74,Sell
C075,Cement,05-04-2024,1075,Coal,574.24,477.24,30.64,53,Disputed,13570.71,High_Demand,2484.82, Buy 
C001,Energy,22-05-2025,1074.86,Renewable,737.4,704.4,22.7,179,Disputed,12399.3,Price_Surge,522.12,BUY
C033,Energy,15-02-2025,1074.73,Mixed Fuel,488.91,608.91,32.95,113,Verified,7040.68,High_Demand,1828.71,Buy
C085,Cement,25-08-2024,1074.71,Renewable,555.56,475.56,29.44,30,Disputed,8862.25,Price_Surge,1845.98,hold
C025, Cement ,11-07-2025,1073.97,Renewable,329.26,440.26,23.67,188,Verified,13640.22,Price_Surge,1594.75,Buy
C095,ENERGY,03-06-2024,2042.44,Natural Gas,920.26,988.26,22.82,175,Disputed,6264.25,Price_Surge,957.36,Sell
C032,Energy,10-08-2025,1487.97, Renewable ,765.95,948.95,22.82,57,Verified,13980.4,High_Demand,1270.33,Sell
C024,Manufacturing,19-10-2025,548.38,Natural Gas,383.77,370.77,22.81,57,Verified,10702.78,Price_Surge,2889.56,Hold
C007,Cement,20-08-2025,1507.3,Mixed Fuel,580.77,758.77,22.81,103,Disputed,9675.91,Price_Surge,2862.93,Sell
C005,Steel,15-08-2024,2756.62,Renewable,932.96,763.96,22.8,60,nan,10348.93,Price_Surge,834.8,hold
C034, Manufacturing ,01-09-2024,1099.02,Renewable,407.25,287.25,22.8,150,Verified,16425.93,Price_Surge,646.39,hold
C046,Energy,23-09-2025,2884, NATURAL GAS ,1080.8,1189.8,22.8,151,Verified,19597.79,Low_Demand,2823,Hold
C021,Steel,17-07-2025,704.66,Natural Gas,292.05,486.05,22.8,100,Verified,14063.22,Low_Demand,2324.64,Hold
C085,Cement,08-11-2024,1505.13,Coal,915.91,975.91,22.79,98,Verified,17833.57,High_Demand,2054.08,Sell
C056, Energy ,10-08-2024,720.09, Mixed Fuel ,407.03,471.03,22.79,183,Verified,14408.56,High_Demand,857.42,Sell
C087,nan,18-10-2025,1070.82,Natural Gas,623.83,584.83,34.24,110,VERIFIED,6977.12,Price_Surge,1402.41,BUY
C022,Energy,26-06-2024,1070.34,Coal,347.92,148.92,25.73,97,Verified,19705.74,High_Demand,2928.58,hold
C097,CEMENT,13-12-2025,965.44,nan,382.05,569.05,22.78,88,Disputed,5084.26,Low_Demand,2456.53,Hold
C023,Steel,04-09-2025,1069.82,Natural Gas,672.8,771.8,30.38,148,Disputed,15721.04,Low_Demand,1051.36,buy
C054,Energy,29-08-2024,2502.73,Mixed Fuel,937.38,940.38,22.77,21,Disputed,9331.07,High_Demand,2781.97,Hold
C054,Energy,29-08-2024,2502.73,Mixed Fuel,937.38,940.38,22.77,21,Disputed,9331.07,High_Demand,2781.97,Hold
C082,Manufacturing,12-06-2024,2519.88,NATURAL GAS,1799.85,1856.85,22.77,20,Disputed,14035.62,High_Demand,2010.3,Sell
C055,Cement,29-11-2025,1069.49,Natural Gas,823.09,931.09,29.98,50,nan,13687.6,Price_Surge,1089.85,hold
